status,latitude,longitude,evse_id
AVAILABLE,41.995862,12.474722,IT*ENX*E20EP22T3KK1AL00155*2
AVAILABLE,41.8909,12.540932,IT*ENX*E20EP22T3KK1AL00156*1
CHARGING,41.8909,12.540932,IT*ENX*E20EP22T3KK1AL00156*2
AVAILABLE,41.897189,12.511406,IT*ENX*E20EP22T3KK1AL00162*1
AVAILABLE,41.897189,12.511406,IT*ENX*E20EP22T3KK1AL00162*2
AVAILABLE,41.9072,12.546448,IT*ENX*E20EP22T3KK1AL00163*1
AVAILABLE,41.9072,12.546448,IT*ENX*E20EP22T3KK1AL00163*2
AVAILABLE,41.929627,12.560472,IT*ENX*E20EP22T3KK1AL00164*1
AVAILABLE,41.929627,12.560472,IT*ENX*E20EP22T3KK1AL00164*2
AVAILABLE,41.840903,12.623578,IT*ENX*E20EP22T3KK1AL00169*1
AVAILABLE,41.840903,12.623578,IT*ENX*E20EP22T3KK1AL00169*2
AVAILABLE,41.899615,12.537259,IT*ENX*E20EP22T3KK1AL00170*1
CHARGING,41.899615,12.537259,IT*ENX*E20EP22T3KK1AL00170*2
CHARGING,41.89986,12.537572,IT*ENX*E20EP22T3KK1AL00171*1
CHARGING,41.89986,12.537572,IT*ENX*E20EP22T3KK1AL00171*2
OUTOFORDER,41.908551,12.504699,IT*ENX*E20EP22T3KK1AL00172*1
AVAILABLE,41.908551,12.504699,IT*ENX*E20EP22T3KK1AL00172*2
AVAILABLE,41.92837,12.469425,IT*ENX*E20EP22T3KK1AL00173*1
AVAILABLE,41.92837,12.469425,IT*ENX*E20EP22T3KK1AL00173*2
AVAILABLE,41.934008,12.618664,IT*ENX*E20EP22T3KK1AL00175*1
AVAILABLE,41.934008,12.618664,IT*ENX*E20EP22T3KK1AL00175*2
AVAILABLE,41.934052,12.618738,IT*ENX*E20EP22T3KK1AL00177*1
AVAILABLE,41.934052,12.618738,IT*ENX*E20EP22T3KK1AL00177*2
AVAILABLE,41.931558,12.519968,IT*ENX*E20EP22T3KK1AL00179*1
AVAILABLE,41.931558,12.519968,IT*ENX*E20EP22T3KK1AL00179*2
AVAILABLE,41.973856,12.428524,IT*ENX*E20EP22T3KK1AL00182*1
AVAILABLE,41.973856,12.428524,IT*ENX*E20EP22T3KK1AL00182*2
AVAILABLE,41.862814,12.465723,IT*ENX*E20EP22T3KK1AL00184*1
AVAILABLE,41.862814,12.465723,IT*ENX*E20EP22T3KK1AL00184*2
AVAILABLE,41.862822,12.465738,IT*ENX*E20EP22T3KK1AL00185*1
AVAILABLE,41.862822,12.465738,IT*ENX*E20EP22T3KK1AL00185*2
AVAILABLE,41.928362,12.469419,IT*ENX*E20EP22T3KK1AL00200*1
AVAILABLE,41.928362,12.469419,IT*ENX*E20EP22T3KK1AL00200*2
AVAILABLE,41.86421,12.457148,IT*ENX*E20EP22T3KK1AL00201*1
AVAILABLE,41.86421,12.457148,IT*ENX*E20EP22T3KK1AL00201*2
AVAILABLE,41.855651,12.568475,IT*ENX*E20EP22T3KK1AL00206*1
OUTOFORDER,41.855651,12.568475,IT*ENX*E20EP22T3KK1AL00206*2
AVAILABLE,41.892503,12.547721,IT*ENX*E20EP22T3KK1AL00207*1
AVAILABLE,41.892503,12.547721,IT*ENX*E20EP22T3KK1AL00207*2
AVAILABLE,41.829069,12.399081,IT*ENX*E20EP22T3KK1AL00208*1
AVAILABLE,41.829069,12.399081,IT*ENX*E20EP22T3KK1AL00208*2
AVAILABLE,41.896332,12.439703,IT*ENX*E20EP22T3KK1AL00210*1
AVAILABLE,41.896332,12.439703,IT*ENX*E20EP22T3KK1AL00210*2
AVAILABLE,41.890819,12.54782,IT*ENX*E20EP22T3KK1AL00212*1
CHARGING,41.890819,12.54782,IT*ENX*E20EP22T3KK1AL00212*2
AVAILABLE,41.899352,12.56448,IT*ENX*E20EP22T3KK1AL00213*1
AVAILABLE,41.899352,12.56448,IT*ENX*E20EP22T3KK1AL00213*2
RESERVED,41.945745,12.52128,IT*ENX*E20EP22T3KK1AL00217*1
RESERVED,41.945745,12.52128,IT*ENX*E20EP22T3KK1AL00217*2
AVAILABLE,41.91438,12.440434,IT*ENX*E20EP22T3KK1AL00218*1
AVAILABLE,41.91438,12.440434,IT*ENX*E20EP22T3KK1AL00218*2
AVAILABLE,41.935814,12.437819,IT*ENX*E20EP22T3KK1AL00219*1
CHARGING,41.935814,12.437819,IT*ENX*E20EP22T3KK1AL00219*2
AVAILABLE,41.935859,12.437886,IT*ENX*E20EP22T3KK1AL00220*1
AVAILABLE,41.935859,12.437886,IT*ENX*E20EP22T3KK1AL00220*2
AVAILABLE,41.914444,12.440376,IT*ENX*E20EP22T3KK1AL00221*1
AVAILABLE,41.914444,12.440376,IT*ENX*E20EP22T3KK1AL00221*2
AVAILABLE,41.902343,12.425481,IT*ENX*E20EP22T3KK1AL00230*1
AVAILABLE,41.902343,12.425481,IT*ENX*E20EP22T3KK1AL00230*2
AVAILABLE,41.84743,12.606244,IT*ENX*E20EP22T3KK1AL00231*2
OUTOFORDER,41.731941,12.273336,IT*ENX*E20EP22T3KK1AL00242*1
OUTOFORDER,41.731941,12.273336,IT*ENX*E20EP22T3KK1AL00242*2
CHARGING,41.727,12.294913,IT*ENX*E20EP22T3KK1AL00243*1
AVAILABLE,41.727,12.294913,IT*ENX*E20EP22T3KK1AL00243*2
AVAILABLE,41.874062,12.477958,IT*ENX*E20EP22T3KK1AL00244*1
AVAILABLE,41.874062,12.477958,IT*ENX*E20EP22T3KK1AL00244*2
AVAILABLE,41.734685,12.274184,IT*ENX*E20EP22T3KK1AL00250*1
AVAILABLE,41.734685,12.274184,IT*ENX*E20EP22T3KK1AL00250*2
OUTOFORDER,41.865521,12.484456,IT*ENX*E20EP22T3KK1AL00252*1
CHARGING,41.865521,12.484456,IT*ENX*E20EP22T3KK1AL00252*2
AVAILABLE,41.865524,12.484411,IT*ENX*E20EP22T3KK1AL00253*1
AVAILABLE,41.865524,12.484411,IT*ENX*E20EP22T3KK1AL00253*2
AVAILABLE,41.836713,12.501187,IT*ENX*E20EP22T3KK1AL00257*1
AVAILABLE,41.836713,12.501187,IT*ENX*E20EP22T3KK1AL00257*2
AVAILABLE,41.834829,12.474713,IT*ENX*E20EP22T3KK1AL00258*1
AVAILABLE,41.834829,12.474713,IT*ENX*E20EP22T3KK1AL00258*2
AVAILABLE,41.827569,12.473463,IT*ENX*E20EP22T3KK1AL00259*1
AVAILABLE,41.827569,12.473463,IT*ENX*E20EP22T3KK1AL00259*2
AVAILABLE,41.834829,12.474713,IT*ENX*E20EP22T3KK1AL00260*1
AVAILABLE,41.834829,12.474713,IT*ENX*E20EP22T3KK1AL00260*2
AVAILABLE,41.827569,12.473463,IT*ENX*E20EP22T3KK1AL00261*1
AVAILABLE,41.827569,12.473463,IT*ENX*E20EP22T3KK1AL00261*2
AVAILABLE,41.843349,12.486274,IT*ENX*E20EP22T3KK1AL00262*1
AVAILABLE,41.843349,12.486274,IT*ENX*E20EP22T3KK1AL00262*2
AVAILABLE,41.859843,12.491501,IT*ENX*E20EP22T3KK1AL00263*1
CHARGING,41.859843,12.491501,IT*ENX*E20EP22T3KK1AL00263*2
AVAILABLE,41.843319,12.486258,IT*ENX*E20EP22T3KK1AL00264*1
AVAILABLE,41.843319,12.486258,IT*ENX*E20EP22T3KK1AL00264*2
AVAILABLE,41.862356,12.498795,IT*ENX*E20EP22T3KK1AL00265*1
AVAILABLE,41.862356,12.498795,IT*ENX*E20EP22T3KK1AL00265*2
AVAILABLE,41.898335,12.454852,IT*ENX*E20EP22T3KK1AL00268*1
CHARGING,41.898335,12.454852,IT*ENX*E20EP22T3KK1AL00268*2
AVAILABLE,41.735622,12.27989,IT*ENX*E20EP22T3KK1AL00270*1
AVAILABLE,41.735622,12.27989,IT*ENX*E20EP22T3KK1AL00270*2
AVAILABLE,41.735622,12.27989,IT*ENX*E20EP22T3KK1AL00271*1
AVAILABLE,41.735622,12.27989,IT*ENX*E20EP22T3KK1AL00271*2
AVAILABLE,41.727,12.294913,IT*ENX*E20EP22T3KK1AL00273*1
AVAILABLE,41.727,12.294913,IT*ENX*E20EP22T3KK1AL00273*2
AVAILABLE,41.902343,12.425481,IT*ENX*E20EP22T3KK1AL00278*1
AVAILABLE,41.902343,12.425481,IT*ENX*E20EP22T3KK1AL00278*2
AVAILABLE,41.939405,12.423736,IT*ENX*E20EP22T3KK1AL00280*1
AVAILABLE,41.939405,12.423736,IT*ENX*E20EP22T3KK1AL00280*2
AVAILABLE,41.939405,12.423736,IT*ENX*E20EP22T3KK1AL00281*1
AVAILABLE,41.939405,12.423736,IT*ENX*E20EP22T3KK1AL00281*2
OUTOFORDER,41.915528,12.442192,IT*ENX*E20EP22T3KK1AL00283*1
AVAILABLE,41.915528,12.442192,IT*ENX*E20EP22T3KK1AL00283*2
AVAILABLE,41.92235,12.516224,IT*ENX*E20EP22T3KK1AL00284*1
CHARGING,41.92235,12.516224,IT*ENX*E20EP22T3KK1AL00284*2
AVAILABLE,41.846311,12.614138,IT*ENX*E20EP22T3KK1AL00285*1
AVAILABLE,41.846311,12.614138,IT*ENX*E20EP22T3KK1AL00285*2
AVAILABLE,41.84867,12.597596,IT*ENX*E20EP22T3KK1AL00287*1
AVAILABLE,41.84867,12.597596,IT*ENX*E20EP22T3KK1AL00287*2
AVAILABLE,41.847506,12.60384,IT*ENX*E20EP22T3KK1AL00288*1
AVAILABLE,41.847506,12.60384,IT*ENX*E20EP22T3KK1AL00288*2
AVAILABLE,41.8443,12.610517,IT*ENX*E20EP22T3KK1AL00289*1
AVAILABLE,41.8443,12.610517,IT*ENX*E20EP22T3KK1AL00289*2
AVAILABLE,41.898443,12.454764,IT*ENX*E20EP22T3KK1AL00290*1
AVAILABLE,41.898443,12.454764,IT*ENX*E20EP22T3KK1AL00290*2
AVAILABLE,41.836713,12.501187,IT*ENX*E20EP22T3KK1AL00291*1
AVAILABLE,41.836713,12.501187,IT*ENX*E20EP22T3KK1AL00291*2
AVAILABLE,41.881813,12.500259,IT*ENX*E20EP22T3KK1AL00294*1
AVAILABLE,41.881813,12.500259,IT*ENX*E20EP22T3KK1AL00294*2
AVAILABLE,41.881828,12.500274,IT*ENX*E20EP22T3KK1AL00295*1
AVAILABLE,41.881828,12.500274,IT*ENX*E20EP22T3KK1AL00295*2
AVAILABLE,41.84652,12.61413,IT*ENX*E20EP22T3KK1AL00297*1
AVAILABLE,41.84652,12.61413,IT*ENX*E20EP22T3KK1AL00297*2
AVAILABLE,41.916687,12.439551,IT*ENX*E20EP22T3KK1AL00298*1
AVAILABLE,41.916687,12.439551,IT*ENX*E20EP22T3KK1AL00298*2
AVAILABLE,41.904978,12.41721,IT*ENX*E20EP22T3KK1AL00299*1
AVAILABLE,41.904978,12.41721,IT*ENX*E20EP22T3KK1AL00299*2
AVAILABLE,41.734785,12.29056,IT*ENX*E20EP22T3KK1AL00304*1
AVAILABLE,41.734785,12.29056,IT*ENX*E20EP22T3KK1AL00304*2
AVAILABLE,41.921916,12.53071,IT*ENX*E20EP22T3KK4AL00002*1
AVAILABLE,41.921916,12.53071,IT*ENX*E20EP22T3KK4AL00002*2
AVAILABLE,41.892519,12.563812,IT*ENX*E20EP22T3KK4AL00003*1
AVAILABLE,41.892519,12.563812,IT*ENX*E20EP22T3KK4AL00003*2
AVAILABLE,41.893564,12.563713,IT*ENX*E20EP22T3KK4AL00005*1
AVAILABLE,41.893564,12.563713,IT*ENX*E20EP22T3KK4AL00005*2
AVAILABLE,41.913786,12.519652,IT*ENX*E20EP22T3KK4AL00008*1
AVAILABLE,41.913786,12.519652,IT*ENX*E20EP22T3KK4AL00008*2
AVAILABLE,41.937493,12.639318,IT*ENX*E20EP22T3KK4AL00010*1
AVAILABLE,41.937493,12.639318,IT*ENX*E20EP22T3KK4AL00010*2
AVAILABLE,41.913762,12.519613,IT*ENX*E20EP22T3KK4AL00011*1
CHARGING,41.913762,12.519613,IT*ENX*E20EP22T3KK4AL00011*2
AVAILABLE,41.928248,12.478102,IT*ENX*E20EP22T3KK4AL00012*1
AVAILABLE,41.928248,12.478102,IT*ENX*E20EP22T3KK4AL00012*2
AVAILABLE,41.928263,12.478117,IT*ENX*E20EP22T3KK4AL00015*1
CHARGING,41.928263,12.478117,IT*ENX*E20EP22T3KK4AL00015*2
AVAILABLE,41.913959,12.519934,IT*ENX*E20EP22T3KK4AL00017*1
AVAILABLE,41.913959,12.519934,IT*ENX*E20EP22T3KK4AL00017*2
AVAILABLE,41.929721,12.466612,IT*ENX*E20EP22T3KK4AL00019*1
AVAILABLE,41.929721,12.466612,IT*ENX*E20EP22T3KK4AL00019*2
AVAILABLE,41.925563,12.46552,IT*ENX*E20EP22T3KK4AL00027*1
AVAILABLE,41.925563,12.46552,IT*ENX*E20EP22T3KK4AL00027*2
CHARGING,41.924968,12.489631,IT*ENX*E20EP22T3KK4AL00028*1
CHARGING,41.924968,12.489631,IT*ENX*E20EP22T3KK4AL00028*2
AVAILABLE,41.925561,12.465514,IT*ENX*E20EP22T3KK4AL00029*1
AVAILABLE,41.925561,12.465514,IT*ENX*E20EP22T3KK4AL00029*2
AVAILABLE,41.919447,12.471778,IT*ENX*E20EP22T3KK4AL00030*1
AVAILABLE,41.919447,12.471778,IT*ENX*E20EP22T3KK4AL00030*2
AVAILABLE,41.919447,12.471778,IT*ENX*E20EP22T3KK4AL00032*1
AVAILABLE,41.919447,12.471778,IT*ENX*E20EP22T3KK4AL00032*2
AVAILABLE,41.867906,12.453065,IT*ENX*E20EP22T3KK4AL00049*1
AVAILABLE,41.867906,12.453065,IT*ENX*E20EP22T3KK4AL00049*2
AVAILABLE,37.514348,15.08282,IT*ENX*E20EP22T3KK4AL00066*1
OUTOFORDER,37.514348,15.08282,IT*ENX*E20EP22T3KK4AL00066*2
AVAILABLE,41.942076,12.471846,IT*ENX*E20EP22T3KK4AL00076*1
CHARGING,41.942076,12.471846,IT*ENX*E20EP22T3KK4AL00076*2
CHARGING,41.940914,12.51205,IT*ENX*E20EP22T3KK4AL00077*1
CHARGING,41.940914,12.51205,IT*ENX*E20EP22T3KK4AL00077*2
AVAILABLE,41.923645,12.47029,IT*ENX*E20EP22T3KK4AL00083*1
CHARGING,41.923645,12.47029,IT*ENX*E20EP22T3KK4AL00083*2
CHARGING,41.9472,12.468484,IT*ENX*E20EP22T3KK4AL00084*1
AVAILABLE,41.9472,12.468484,IT*ENX*E20EP22T3KK4AL00084*2
AVAILABLE,41.883713,12.469306,IT*ENX*E20EP22T3KK4AL00108*1
AVAILABLE,41.883713,12.469306,IT*ENX*E20EP22T3KK4AL00108*2
AVAILABLE,41.90428,12.490484,IT*ENX*E20EP22T3KK4AL00123*1
AVAILABLE,41.90428,12.490484,IT*ENX*E20EP22T3KK4AL00123*2
AVAILABLE,41.864359,12.457173,IT*ENX*E20EP22T3KK4AL00182*1
AVAILABLE,41.864359,12.457173,IT*ENX*E20EP22T3KK4AL00182*2
AVAILABLE,41.828972,12.488163,IT*ENX*E20EP22T3KK4AL00195*1
AVAILABLE,41.828972,12.488163,IT*ENX*E20EP22T3KK4AL00195*2
AVAILABLE,41.907122,12.546363,IT*ENX*E20EP22T3KK4AL00201*1
AVAILABLE,41.907122,12.546363,IT*ENX*E20EP22T3KK4AL00201*2
CHARGING,41.828926,12.488208,IT*ENX*E20EP22T3KK4AL00203*1
AVAILABLE,41.828926,12.488208,IT*ENX*E20EP22T3KK4AL00203*2
CHARGING,41.900125,12.47512,IT*ENX*E20EP22T3KK4AL00206*1
AVAILABLE,41.900125,12.47512,IT*ENX*E20EP22T3KK4AL00206*2
AVAILABLE,41.904295,12.490463,IT*ENX*E20EP22T3KK4AL00207*1
CHARGING,41.904295,12.490463,IT*ENX*E20EP22T3KK4AL00207*2
CHARGING,41.921023,12.498054,IT*ENX*E20EP22T3KK4AL00218*1
AVAILABLE,41.921023,12.498054,IT*ENX*E20EP22T3KK4AL00218*2
AVAILABLE,41.884777,12.461352,IT*ENX*E20EP22T3KK4AL00225*1
AVAILABLE,41.884777,12.461352,IT*ENX*E20EP22T3KK4AL00225*2
CHARGING,41.929822,12.46694,IT*ENX*E20EP22T3KK4AL00227*1
AVAILABLE,41.929822,12.46694,IT*ENX*E20EP22T3KK4AL00227*2
AVAILABLE,41.904403,12.490692,IT*ENX*E20EP22T3KK4AL00228*1
AVAILABLE,41.904403,12.490692,IT*ENX*E20EP22T3KK4AL00228*2
AVAILABLE,41.904457,12.491093,IT*ENX*E20EP22T3KK4AL00229*1
AVAILABLE,41.904457,12.491093,IT*ENX*E20EP22T3KK4AL00229*2
CHARGING,41.92011,12.494053,IT*ENX*E20EP22T3KK4AL00242*1
AVAILABLE,41.92011,12.494053,IT*ENX*E20EP22T3KK4AL00242*2
AVAILABLE,41.898833,12.503123,IT*ENX*E20EP22T3KK4AL00245*1
AVAILABLE,41.898833,12.503123,IT*ENX*E20EP22T3KK4AL00245*2
AVAILABLE,41.299759,13.040363,IT*ENX*E20EP22T3KK4AL00247*1
AVAILABLE,41.299759,13.040363,IT*ENX*E20EP22T3KK4AL00247*2
AVAILABLE,41.729571,12.287929,IT*ENX*E20EP22T3KK4AL00284*1
AVAILABLE,41.729571,12.287929,IT*ENX*E20EP22T3KK4AL00284*2
AVAILABLE,41.724658,12.295801,IT*ENX*E20EP22T3KK4AL00296*1
AVAILABLE,41.724658,12.295801,IT*ENX*E20EP22T3KK4AL00296*2
AVAILABLE,45.509763,11.628726,IT*ENX*E20XK11M1J03BF00781*1
AVAILABLE,41.906905,12.468279,IT*ENX*E20XK11M2J03BF01695*1
AVAILABLE,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03323*1
AVAILABLE,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03326*1
AVAILABLE,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03327*1
AVAILABLE,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03334*1
OUTOFORDER,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03461*1
AVAILABLE,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03463*1
AVAILABLE,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03465*1
OUTOFORDER,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03466*1
OUTOFORDER,45.437524,12.317328,IT*ENX*E20XK11M2J03BF03467*1
AVAILABLE,45.035742,7.66621,IT*ENX*E20XK11M2J04BF00192*1
AVAILABLE,45.035513,7.666098,IT*ENX*E20XK11M2J04BF00195*1
AVAILABLE,45.035504,7.666091,IT*ENX*E20XK11M2J04BF00198*1
CHARGING,42.473102,14.210613,IT*ENX*E20XK11T2J03BB0000G*1
CHARGING,42.472892,14.210459,IT*ENX*E20XK11T2J03BB0000H*1
AVAILABLE,44.976153,7.71236,IT*ENX*E20XK11T2J03BB00008*1
OUTOFORDER,45.947605,12.739658,IT*ENX*E20XK11T2J03BB00341*1
AVAILABLE,42.4268,12.1028,IT*ENX*E20XK11T2J03BB00353*1
AVAILABLE,38.18568,15.26752,IT*ENX*E20XK11T2J03BB00561*1
AVAILABLE,41.688377,12.488587,IT*ENX*E20XK11T2J03BB00777*1
AVAILABLE,42.424267,12.1028,IT*ENX*E20XK11T2J03BB00784*1
AVAILABLE,41.856184,12.473824,IT*ENX*E20XK11T2J03BB00790*1
AVAILABLE,41.816053,12.412206,IT*ENX*E20XK11T2J03BB00856*1
OUTOFORDER,39.009361,8.995936,IT*ENX*E20XK11T2J03BB00857*1
AVAILABLE,43.81996,11.2093,IT*ENX*E20XK11T2J03BB01042*1
AVAILABLE,41.927481,15.884877,IT*ENX*E20XK11T2J03BB01215*1
AVAILABLE,43.781352,12.484114,IT*ENX*E20XK11T2J03BB01227*1
AVAILABLE,46.022754,11.912632,IT*ENX*E20XK11T2J03BB01992*1
OUTOFORDER,45.633219,13.780274,IT*ENX*E20XK11T2J03BB02265*1
OUTOFORDER,41.711074,12.447803,IT*ENX*E20XK11T2J03BB02271*1
OUTOFORDER,45.633219,13.780274,IT*ENX*E20XK11T2J03BB02307*1
AVAILABLE,45.409243,10.904583,IT*ENX*E20XK11T2J03BB02328*1
AVAILABLE,37.798122,15.0366,IT*ENX*E20XK11T2J03BB02341*1
AVAILABLE,45.442606,10.725296,IT*ENX*E20XK11T2J03BB02358*1
AVAILABLE,43.683612,12.961114,IT*ENX*E20XK11T2J03BB02393*1
AVAILABLE,45.696769,9.668697,IT*ENX*E20XK11T2J03BB02394*1
AVAILABLE,39.252714,9.152067,IT*ENX*E20XK11T2J03BB02408*1
OUTOFORDER,41.483489,13.85879,IT*ENX*E20XK11T2J03BB02484*1
AVAILABLE,40.925721,15.677617,IT*ENX*E20XK11T2J03BB02874*1
OUTOFORDER,41.848493,12.457654,IT*ENX*E20XK11T2J03BB02918*1
OUTOFORDER,41.830558,12.455296,IT*ENX*E20XK11T2J03BB02933*1
AVAILABLE,39.235777,9.121044,IT*ENX*E20XK11T2J03BB02947*1
AVAILABLE,40.72755,8.547881,IT*ENX*E20XK11T2J03BB02961*1
AVAILABLE,39.235777,9.121044,IT*ENX*E20XK11T2J03BB02966*1
AVAILABLE,41.682293,12.780534,IT*ENX*E20XK11T2J03BB02984*1
OUTOFORDER,40.72755,8.547881,IT*ENX*E20XK11T2J03BB02987*1
AVAILABLE,45.498858,12.617746,IT*ENX*E20XK11T2J03BB02994*1
AVAILABLE,45.498764,12.617776,IT*ENX*E20XK11T2J03BB02996*1
AVAILABLE,41.683754,12.778154,IT*ENX*E20XK11T2J03BB03019*1
AVAILABLE,41.773902,12.671797,IT*ENX*E20XK11T2J03BB03025*1
AVAILABLE,45.313925,8.882134,IT*ENX*E20XK11T2J03BB03039*1
AVAILABLE,45.285989,8.594143,IT*ENX*E20XK11T2J03BB03140*1
AVAILABLE,45.778003,9.043666,IT*ENX*E20XK11T2J03BB03148*1
OUTOFORDER,45.778003,9.043666,IT*ENX*E20XK11T2J03BB03153*1
AVAILABLE,45.426782,9.073944,IT*ENX*E20XK11T2J03BB03155*1
AVAILABLE,43.769382,11.273023,IT*ENX*E20XK11T2J03BB03178*1
OUTOFORDER,41.768939,12.319814,IT*ENX*E20XK11T2J03BB03197*1
AVAILABLE,43.757612,11.289277,IT*ENX*E20XK11T2J03BB03208*1
AVAILABLE,41.848446,12.457632,IT*ENX*E20XK11T2J03BB03209*1
AVAILABLE,40.72755,8.547881,IT*ENX*E20XK11T2J03BB03223*1
AVAILABLE,45.811649,9.075865,IT*ENX*E20XK11T2J03BB03275*1
OUTOFORDER,41.875571,12.524737,IT*ENX*E20XK11T2J03BB03720*1
AVAILABLE,42.061872,12.37343,IT*ENX*E20XK11T2J03BB03759*1
AVAILABLE,41.865344,12.603814,IT*ENX*E20XK11T2J03BB03826*1
AVAILABLE,42.095035,11.807199,IT*ENX*E20XK11T2J03BB03842*1
AVAILABLE,39.24335,9.116436,IT*ENX*E20XK11T2J03BB03873*1
AVAILABLE,41.848462,12.457641,IT*ENX*E20XK11T2J03BB03905*1
AVAILABLE,42.095045,11.807109,IT*ENX*E20XK11T2J03BB03908*1
OUTOFORDER,39.252714,9.152067,IT*ENX*E20XK11T2J03BB03911*1
AVAILABLE,40.837316,14.223385,IT*ENX*E20XK11T2J03BB03941*1
AVAILABLE,43.772542,11.262711,IT*ENX*E20XK11T2J03BB03948*1
AVAILABLE,42.061872,12.37343,IT*ENX*E20XK11T2J03BB04083*1
AVAILABLE,41.79638,12.29624,IT*ENX*E20XK11T2J03BB04091*1
OUTOFORDER,43.29275,13.701895,IT*ENX*E20XK11T2J03BB04128*1
AVAILABLE,43.773611,11.246944,IT*ENX*E20XK11T2J03BB04132*1
AVAILABLE,43.764627,11.167338,IT*ENX*E20XK11T2J03BB04137*1
AVAILABLE,40.121395,8.846426,IT*ENX*E20XK11T2J03BB04147*1
AVAILABLE,45.433904,10.989761,IT*ENX*E20XK11T2J03BB04151*1
AVAILABLE,45.497525,9.230844,IT*ENX*E20XK11T2J03BB04153*1
AVAILABLE,41.848513,12.457666,IT*ENX*E20XK11T2J03BB04162*1
OUTOFORDER,45.696784,9.668712,IT*ENX*E20XK11T2J03BB04182*1
AVAILABLE,41.713653,12.44532,IT*ENX*E20XK11T2J03BB04207*1
AVAILABLE,41.713657,12.445346,IT*ENX*E20XK11T2J03BB04218*1
AVAILABLE,41.796395,12.296257,IT*ENX*E20XK11T2J03BB04227*1
AVAILABLE,45.497525,9.230844,IT*ENX*E20XK11T2J03BB04231*1
AVAILABLE,43.227,11.799237,IT*ENX*E20XK11T2J03BB04234*1
AVAILABLE,39.2932,9.0928,IT*ENX*E20XK11T2J03BB04258*1
OUTOFORDER,43.29275,13.701895,IT*ENX*E20XK11T2J03BB04384*1
OUTOFORDER,41.882692,12.348646,IT*ENX*E20XK11T2J03BB04416*1
AVAILABLE,41.266509,13.671641,IT*ENX*E20XK11T2J03BB04432*1
AVAILABLE,41.711399,12.447438,IT*ENX*E20XK11T2J03BB04437*1
OUTOFORDER,41.939277,12.53831,IT*ENX*E20XK11T2J03BB04442*1
AVAILABLE,41.882692,12.348646,IT*ENX*E20XK11T2J03BB04474*1
OUTOFORDER,38.18565,15.26831,IT*ENX*E20XK11T2J03BB04496*1
AVAILABLE,41.816081,12.412023,IT*ENX*E20XK11T2J03BB04516*1
AVAILABLE,45.93183,8.43816,IT*ENX*E20XK11T2J03BB04524*1
AVAILABLE,43.554131,10.34109,IT*ENX*E20XK11T2J03BB04539*1
AVAILABLE,41.865377,12.603813,IT*ENX*E20XK11T2J03BB04541*1
OUTOFORDER,45.437524,12.317328,IT*ENX*E20XK11T2J03BB04553*1
AVAILABLE,39.2932,9.0929,IT*ENX*E20XK11T2J03BB04576*1
AVAILABLE,41.90254,12.50639,IT*ENX*E20XK11T2J03BB04592*1
AVAILABLE,41.713664,12.445449,IT*ENX*E20XK11T2J03BB04710*1
AVAILABLE,41.887142,12.382362,IT*ENX*E20XK11T2J03BB04751*1
AVAILABLE,40.836328,14.497824,IT*ENX*E20XK11T2J03BB04753*1
OUTOFORDER,38.18575,15.26757,IT*ENX*E20XK11T2J03BB04754*1
AVAILABLE,37.798122,15.0366,IT*ENX*E20XK11T2J03BB04773*1
OUTOFORDER,45.188887,9.174765,IT*ENX*E20XK11T2J03BB04774*1
OUTOFORDER,43.774444,11.252222,IT*ENX*E20XK11T2J03BB04786*1
AVAILABLE,45.42679,9.07444,IT*ENX*E20XK11T2J03BB04792*1
AVAILABLE,43.801408,11.236949,IT*ENX*E20XK11T2J03BB04811*1
AVAILABLE,41.473599,15.552157,IT*ENX*E20XK11T2J03BB04896*1
AVAILABLE,38.040435,14.029155,IT*ENX*E20XK11T2J03BB04918*1
OUTOFORDER,38.042401,13.395917,IT*ENX*E20XK11T2J03BB04921*1
AVAILABLE,40.861173,14.270606,IT*ENX*E20XK11T2J03BB04922*1
AVAILABLE,45.811649,9.075865,IT*ENX*E20XK11T2J03BB04923*1
AVAILABLE,42.472892,14.210459,IT*ENX*E20XK11T2J03BB04925*1
AVAILABLE,41.10117,9.52382,IT*ENX*E20XK11T2J03BB04929*1
AVAILABLE,45.93185,8.43818,IT*ENX*E20XK11T2J03BB04938*1
AVAILABLE,43.226975,11.799215,IT*ENX*E20XK11T2J03BB04949*1
AVAILABLE,43.7925,11.2456,IT*ENX*E20XK11T2J03BB05039*1
CHARGING,41.10117,9.52382,IT*ENX*E20XK11T2J03BB05083*1
AVAILABLE,43.226952,11.799195,IT*ENX*E20XK11T2J03BB05085*1
AVAILABLE,41.1286,14.795735,IT*ENX*E20XK11T2J03BB05088*1
OUTOFORDER,43.788526,11.239475,IT*ENX*E20XK11T2J03BB05089*1
AVAILABLE,41.827991,12.814304,IT*ENX*E20XK11T2J03BB05095*1
